7250.00 0.0000
7300.00 0.0002
7350.00 0.0013
7400.00 0.0062
7450.00 0.0234
7500.00 0.0668
7550.00 0.1487
7600.00 0.2623
7650.00 0.3793
7700.00 0.4685
7750.00 0.5194
7800.00 0.5400
7850.00 0.5465
7900.00 0.5479
7950.00 0.5484
8000.00 0.5491
8050.00 0.5515
8100.00 0.5543
8150.00 0.5572
8200.00 0.5602
8250.00 0.5633
8300.00 0.5652
8350.00 0.5667
8400.00 0.5686
8450.00 0.5705
8500.00 0.5732
8550.00 0.5770
8600.00 0.5810
8650.00 0.5856
8700.00 0.5896
8750.00 0.5940
8800.00 0.5983
8850.00 0.6025
8900.00 0.6064
8950.00 0.6098
9000.00 0.6126
9050.00 0.6155
9100.00 0.6180
9150.00 0.6201
9200.00 0.6217
9250.00 0.6225
9300.00 0.6229
9350.00 0.6230
9400.00 0.6221
9450.00 0.6202
9500.00 0.6154
9550.00 0.6036
9600.00 0.5777
9650.00 0.5284
9700.00 0.4518
9750.00 0.3520
9800.00 0.2450
9850.00 0.1494
9900.00 0.0788
9950.00 0.0356
10000.00 0.0136
10050.00 0.0044
10100.00 0.0012
10150.00 0.0003
10200.00 0.0000
